vehicle_name,model,vehicle_type,model_year,fuel_type,mileage,spec,price
toyota,Coaster,Bus,2023,Diesel,0,GCC,191000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,Import,323000
toyota,Hilux,Pick Up Truck,2023,Gasoline,0,GCC,100000
toyota,Hilux,Pick Up Truck,2023,Diesel,0,Import,97000
toyota,Hilux,Pick Up Truck,2023,Diesel,0,GCC,160000
toyota,Land Cruiser Pickup,Pick Up Truck,2023,Diesel,0,Import,159000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,290000
toyota,Land Cruiser Pickup,Pick Up Truck,2023,Diesel,0,Import,145000
toyota,Hilux,Pick Up Truck,2023,Gasoline,0,GCC,126000
toyota,Land Cruiser Hard Top,SUV/Crossover,2023,Diesel,0,GCC,165000
toyota,Hilux,Pick Up Truck,2023,Diesel,0,GCC,89000
toyota,Hilux,Pick Up Truck,2023,Gasoline,0,Import,138000
toyota,Prado,SUV/Crossover,2023,Diesel,0,Import,193000
toyota,Hiace,Van,2023,Diesel,0,GCC,128000
toyota,Hilux,Pick Up Truck,2023,Gasoline,0,GCC,110000
toyota,Land Cruiser,SUV/Crossover,2023,Diesel,0,Import,350000
toyota,Land Cruiser,SUV/Crossover,2023,Diesel,0,GCC,330000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,345000
toyota,Land Cruiser,SUV/Crossover,2022,Diesel,0,GCC,245000
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,GCC,375000
toyota,Sequoia,SUV/Crossover,2023,Hybrid,78,Import,460000
toyota,Tundra,Pick Up Truck,2023,Gasoline,0,Import,232000
toyota,Hilux,Pick Up Truck,2023,Gasoline,0,GCC,149000
toyota,Corolla,Sedan,2022,Gasoline,0,Import,56000
toyota,Camry,Sedan,2023,Gasoline,0,GCC,86000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,389000
toyota,RAV 4,SUV/Crossover,2023,Gasoline,0,GCC,109000
toyota,Camry,Sedan,2023,Hybrid,0,GCC,108000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,345000
toyota,Hilux,Pick Up Truck,2023,Diesel,0,GCC,93500
toyota,Crown,Sedan,2023,Hybrid,0,GCC,180000
toyota,Land Cruiser Pickup,Pick Up Truck,2022,Diesel,0,GCC,142000
toyota,Highlander,SUV/Crossover,2023,Hybrid,0,GCC,170000
toyota,Hiace,Van,2023,Diesel,0,Import,145000
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,Import,266000
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,Import,365000
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,Import,263000
toyota,Prado,SUV/Crossover,2022,Diesel,0,Import,216500
toyota,Crown,Sedan,2023,Hybrid,0,GCC,182000
toyota,Land Cruiser,SUV/Crossover,2021,Gasoline,0,GCC,355000
toyota,Hilux,Pick Up Truck,2023,Gasoline,0,GCC,140800
toyota,Fortuner,SUV/Crossover,2023,Gasoline,0,GCC,191000
toyota,Tundra,Pick Up Truck,2023,Gasoline,0,GCC,241000
toyota,Land Cruiser,SUV/Crossover,2022,Diesel,0,GCC,329000
toyota,Sequoia,SUV/Crossover,2023,Hybrid,0,Import,476000
toyota,Tundra,Pick Up Truck,2023,Hybrid,0,Import,325000
toyota,Crown,Sedan,2023,Hybrid,0,Import,186000
toyota,Camry,Sedan,2023,Gasoline,0,Import,120000
toyota,Crown,Sedan,2023,Hybrid,0,GCC,176000
toyota,Land Cruiser,SUV/Crossover,2022,Diesel,0,GCC,396000
toyota,Prado,SUV/Crossover,2023,Diesel,0,GCC,220000
toyota,Land Cruiser Hard Top,SUV/Crossover,2023,Gasoline,0,GCC,167000
toyota,Camry,Sedan,2023,Gasoline,0,Import,130000
toyota,Land Cruiser,SUV/Crossover,2023,Diesel,0,Import,250000
toyota,Crown,Sedan,2023,Hybrid,0,Import,239000
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,GCC,325000
toyota,Fortuner,SUV/Crossover,2023,Gasoline,0,Import,122000
toyota,Fortuner,SUV/Crossover,2023,Diesel,0,GCC,151000
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,Import,375000
toyota,Prado,SUV/Crossover,2023,Gasoline,0,GCC,230000
toyota,bZ4X,SUV/Crossover,2023,Electric,0,Import,105000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,359000
toyota,Camry,Sedan,2023,Hybrid,0,GCC,103000
toyota,FJ Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,169000
toyota,Highlander,Other,2023,Hybrid,0,GCC,162000
toyota,Camry,Sedan,2023,Gasoline,0,GCC,84000
toyota,Highlander,SUV/Crossover,2023,Hybrid,0,GCC,175000
toyota,Prado,SUV/Crossover,2023,Gasoline,0,GCC,170000
toyota,Fortuner,SUV/Crossover,2023,Gasoline,0,GCC,119500
toyota,Camry,Sedan,2023,Gasoline,0,GCC,122000
toyota,Highlander,SUV/Crossover,2023,Hybrid,0,GCC,192000
toyota,Corolla,Sedan,2022,Gasoline,0,Import,67000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,10,GCC,389000
toyota,bZ4X,SUV/Crossover,2023,Electric,0,Import,129500
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,GCC,325000
toyota,FJ Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,165000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,282000
toyota,Yaris,Sedan,2023,Gasoline,0,GCC,56000
toyota,Fortuner,SUV/Crossover,2023,Gasoline,0,GCC,120000
toyota,Camry,Sedan,2023,Gasoline,0,GCC,90000
toyota,Hiace,Van,2023,Diesel,0,GCC,106000
toyota,Hiace,Van,2022,Gasoline,0,GCC,96000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,Import,260000
toyota,FJ Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,170000
toyota,Land Cruiser,SUV/Crossover,2023,Diesel,0,GCC,385000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,398000
toyota,Prado,SUV/Crossover,2023,Gasoline,0,GCC,230000
toyota,Land Cruiser Hard Top,SUV/Crossover,2023,Diesel,0,Import,165000
toyota,Sequoia,SUV/Crossover,2022,Hybrid,0,Import,375000
toyota,Land Cruiser,SUV/Crossover,2023,Diesel,0,Import,265000
toyota,Hilux,Pick Up Truck,2022,Diesel,0,GCC,90000
toyota,Prado,SUV/Crossover,2023,Diesel,0,Import,200000
toyota,Land Cruiser Hard Top,Pick Up Truck,2023,Diesel,0,GCC,161000
toyota,RAV 4,SUV/Crossover,2023,Gasoline,0,GCC,124000
toyota,Land Cruiser Hard Top,Pick Up Truck,2023,Diesel,0,GCC,160000
toyota,Hilux,Pick Up Truck,2023,Diesel,0,GCC,127000
toyota,Hilux,Pick Up Truck,2023,Gasoline,0,GCC,142000
toyota,Tundra,Pick Up Truck,2023,Gasoline,0,Import,325000
toyota,Prado,SUV/Crossover,2023,Gasoline,0,Import,180000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,Import,399000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,395000
toyota,Highlander,SUV/Crossover,2023,Gasoline,0,Import,216000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,380000
toyota,Land Cruiser Hard Top,SUV/Crossover,2023,Diesel,0,Import,165000
toyota,Highlander,SUV/Crossover,2023,Gasoline,0,Import,192000
toyota,Sequoia,SUV/Crossover,2023,Hybrid,0,Import,427000
toyota,Land Cruiser,SUV/Crossover,2023,Diesel,0,Import,260000
toyota,Prado,SUV/Crossover,2023,Gasoline,0,GCC,170000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,285000
toyota,Crown,Sedan,2023,Hybrid,0,GCC,182000
toyota,Hilux,Pick Up Truck,2023,Diesel,0,GCC,160000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,290000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,Import,285000
toyota,Land Cruiser,SUV/Crossover,2023,Diesel,0,GCC,393000
toyota,Prado,SUV/Crossover,2023,Diesel,0,Import,230000
toyota,RAV 4,SUV/Crossover,2022,Gasoline,0,GCC,119900
toyota,Camry,Sedan,2022,Gasoline,0,GCC,123200
toyota,Land Cruiser,SUV/Crossover,2023,Diesel,0,GCC,319000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,Import,412000
toyota,Corolla,Sedan,2022,Gasoline,0,Import,73500
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,398000
toyota,Land Cruiser Pickup,Pick Up Truck,2023,Diesel,0,Import,145000
toyota,Land Cruiser Pickup,Pick Up Truck,2023,Diesel,0,GCC,147000
toyota,Prado,SUV/Crossover,2023,Gasoline,0,GCC,187000
toyota,Rush,SUV/Crossover,2023,Gasoline,0,GCC,62000
toyota,Land Cruiser,SUV/Crossover,2023,Diesel,0,GCC,350000
toyota,Land Cruiser Hard Top,SUV/Crossover,2023,Diesel,0,Import,155000
toyota,Land Cruiser,SUV/Crossover,2023,Diesel,0,GCC,335000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,282000
toyota,Prado,SUV/Crossover,2023,Gasoline,0,GCC,225000
toyota,bZ4X,SUV/Crossover,2022,Electric,0,Import,113000
toyota,Sequoia,SUV/Crossover,2023,Gasoline,0,Import,372000
toyota,bZ4X,SUV/Crossover,2022,Electric,0,Import,129000
toyota,Camry,Sedan,2023,Gasoline,0,GCC,117000
toyota,Crown,Sedan,2023,Hybrid,0,Import,206000
toyota,4-Runner,SUV/Crossover,2023,Gasoline,0,Import,231000
toyota,Camry,Sedan,2023,Gasoline,0,GCC,130000
toyota,Corolla,Sedan,2022,Gasoline,0,Import,57000
toyota,Camry,Sedan,2023,Gasoline,0,GCC,83500
toyota,Corolla,Sedan,2022,Gasoline,0,Import,52000
toyota,Corolla,Sedan,2022,Gasoline,0,Import,57000
toyota,Tundra,Pick Up Truck,2022,Gasoline,68,Import,185000
toyota,Land Cruiser,SUV/Crossover,2022,Diesel,0,Import,343000
toyota,Camry,Sedan,2023,Gasoline,0,Import,118500
toyota,Crown,Sedan,2023,Hybrid,0,Import,175000
toyota,Tundra,Pick Up Truck,2023,Hybrid,10,Import,350000
toyota,Tundra,SUV/Crossover,2023,Hybrid,13,Import,385000
toyota,4-Runner,SUV/Crossover,2023,Gasoline,5,Import,210000
toyota,Sequoia,SUV/Crossover,2023,Hybrid,10,Import,425000
toyota,Tundra,Pick Up Truck,2022,Gasoline,10,Import,295000
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,GCC,245000
toyota,Land Cruiser,SUV/Crossover,2022,Diesel,0,GCC,265000
toyota,4-Runner,SUV/Crossover,2023,Gasoline,0,Import,243000
toyota,Camry,Sedan,2023,Hybrid,0,GCC,108000
toyota,Land Cruiser Pickup,Pick Up Truck,2022,Gasoline,0,GCC,135000
toyota,Fortuner,SUV/Crossover,2023,Gasoline,0,GCC,175000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,340000
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,GCC,331000
toyota,Camry,Sedan,2023,Gasoline,0,GCC,106000
toyota,Land Cruiser Pickup,Pick Up Truck,2023,Diesel,0,Import,145000
toyota,Tundra,Pick Up Truck,2022,Gasoline,0,Import,235000
toyota,Tundra,Pick Up Truck,2022,Gasoline,0,Import,230000
toyota,Yaris,Hatchback,2023,Gasoline,0,Import,70000
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,GCC,455000
toyota,Land Cruiser Pickup,Pick Up Truck,2023,Diesel,0,GCC,147000
toyota,Camry,Sedan,2023,Gasoline,0,GCC,114500
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,GCC,325000
toyota,Fortuner,SUV/Crossover,2023,Gasoline,0,GCC,167000
toyota,Land Cruiser,SUV/Crossover,2022,Diesel,0,Import,363000
toyota,Camry,Sedan,2022,Hybrid,0,GCC,116000
toyota,Sequoia,SUV/Crossover,2023,Hybrid,0,Import,427000
toyota,FJ Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,185000
toyota,Fortuner,SUV/Crossover,2023,Gasoline,0,GCC,124500
toyota,Hilux,Pick Up Truck,2022,Diesel,0,GCC,121800
toyota,Rush,SUV/Crossover,2023,Gasoline,0,GCC,62500
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,GCC,315000
toyota,Land Cruiser Pickup,Pick Up Truck,2022,Gasoline,0,GCC,139800
toyota,Land Cruiser,SUV/Crossover,2022,Diesel,0,GCC,386000
toyota,C-HR,Hatchback,2023,Hybrid,0,GCC,118000
toyota,Corolla,Sedan,2022,Hybrid,21,Import,73400
toyota,4-Runner,SUV/Crossover,2023,Gasoline,0,Import,230000
toyota,Land Cruiser Pickup,Pick Up Truck,2023,Diesel,0,Import,190600
toyota,Land Cruiser,SUV/Crossover,2022,Diesel,0,Import,348000
toyota,FJ Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,180000
toyota,Land Cruiser Pickup,Pick Up Truck,2022,Diesel,0,GCC,146500
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,GCC,315000
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,GCC,391000
toyota,Yaris,Sedan,2023,Gasoline,0,GCC,61000
toyota,Hiace,Van,2023,Diesel,0,GCC,135500
toyota,bZ4X,SUV/Crossover,2022,Electric,18,Import,117900
toyota,Camry,Sedan,2022,Gasoline,0,GCC,130000
toyota,Camry,Sedan,2022,Gasoline,0,GCC,124000
toyota,Land Cruiser,SUV/Crossover,2023,Diesel,0,Import,348000
toyota,Land Cruiser,SUV/Crossover,2022,Diesel,0,GCC,400000
toyota,Hilux,Pick Up Truck,2023,Gasoline,0,GCC,120000
toyota,Land Cruiser Pickup,Pick Up Truck,2023,Diesel,0,GCC,146500
toyota,Land Cruiser Pickup,Pick Up Truck,2023,Diesel,0,GCC,149800
toyota,Hilux,Pick Up Truck,2022,Diesel,0,Import,111000
toyota,Prado,SUV/Crossover,2022,Gasoline,0,GCC,210000
toyota,Hilux,Pick Up Truck,2023,Gasoline,0,GCC,137000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,391000
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,GCC,305000
toyota,bZ4X,SUV/Crossover,2022,Electric,0,Import,108000
toyota,bZ4X,SUV/Crossover,2022,Electric,0,Import,111000
toyota,Hilux,Pick Up Truck,2022,Gasoline,0,GCC,109000
toyota,Camry,Sedan,2022,Gasoline,0,GCC,130000
toyota,Land Cruiser Hard Top,SUV/Crossover,2023,Gasoline,0,GCC,142000
toyota,Camry,Sedan,2022,Gasoline,0,Import,129000
toyota,Land Cruiser,SUV/Crossover,2022,Diesel,0,Import,363000
toyota,Corolla,Sedan,2023,Hybrid,22,Import,77070
toyota,bZ4X,SUV/Crossover,2022,Electric,16,Import,117900
toyota,Land Cruiser Hard Top,SUV/Crossover,2023,Gasoline,0,GCC,147000
toyota,Prado,SUV/Crossover,2021,Gasoline,0,GCC,175000
toyota,Prado,SUV/Crossover,2022,Gasoline,0,GCC,199000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,375000
toyota,Land Cruiser Pickup,Pick Up Truck,2022,Gasoline,0,GCC,134000
toyota,Highlander,SUV/Crossover,2023,Hybrid,0,GCC,168000
toyota,Hilux,Pick Up Truck,2023,Gasoline,0,GCC,103000
toyota,Tundra,Pick Up Truck,2023,Gasoline,0,Import,239000
toyota,Land Cruiser Pickup,Pick Up Truck,2023,Diesel,0,GCC,152000
toyota,Tundra,Pick Up Truck,2023,Gasoline,0,Import,315000
toyota,Land Cruiser,SUV/Crossover,2023,Diesel,0,Import,385000
toyota,Granvia,Van,2023,Gasoline,0,GCC,224000
toyota,Yaris,Sedan,2023,Gasoline,0,GCC,62000
toyota,Tundra,Pick Up Truck,2023,Gasoline,0,Import,278000
toyota,Corolla,Sedan,2022,Gasoline,0,Import,65000
toyota,Land Cruiser Pickup,Pick Up Truck,2023,Diesel,0,GCC,162000
toyota,Land Cruiser Pickup,Pick Up Truck,2023,Diesel,0,GCC,168000
toyota,RAV 4,SUV/Crossover,2023,Hybrid,0,GCC,158000
toyota,RAV 4,SUV/Crossover,2022,Gasoline,0,Import,100000
toyota,Land Cruiser,SUV/Crossover,2023,Diesel,0,Import,262000
toyota,Hilux,Pick Up Truck,2023,Gasoline,0,GCC,110000
toyota,RAV 4,SUV/Crossover,2023,Hybrid,0,GCC,124000
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,GCC,332000
toyota,Hilux,Pick Up Truck,2022,Gasoline,0,GCC,108500
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,GCC,408000
toyota,Hilux,Pick Up Truck,2022,Diesel,0,Import,85000
toyota,Hiace,Van,2023,Diesel,0,Import,116000
toyota,Land Cruiser Hard Top,Other,2023,Gasoline,0,GCC,135000
toyota,Land Cruiser Hard Top,SUV/Crossover,2023,Gasoline,0,GCC,146000
toyota,Tundra,Pick Up Truck,2022,Gasoline,0,Import,191000
toyota,Corolla,Sedan,2023,Gasoline,0,GCC,85000
toyota,Rush,SUV/Crossover,2023,Gasoline,0,GCC,64500
toyota,Hilux,Pick Up Truck,2023,Diesel,0,GCC,159000
toyota,Corolla,Sedan,2023,Gasoline,0,GCC,79000
toyota,Tundra,Pick Up Truck,2023,Hybrid,0,Import,350000
toyota,Hilux,Pick Up Truck,2023,Diesel,0,GCC,145000
toyota,Tundra,Pick Up Truck,2023,Hybrid,0,Import,385000
toyota,Camry,Sedan,2023,Gasoline,0,GCC,130000
toyota,Hilux,Pick Up Truck,2023,Gasoline,0,GCC,117000
toyota,Hiace,SUV/Crossover,2023,Gasoline,0,GCC,105000
toyota,Hilux,Pick Up Truck,2022,Gasoline,0,GCC,107000
toyota,Land Cruiser Hard Top,SUV/Crossover,2023,Gasoline,0,GCC,165000
toyota,Hilux,Pick Up Truck,2023,Gasoline,0,GCC,122000
toyota,Camry,Sedan,2023,Gasoline,0,GCC,107000
toyota,Land Cruiser Hard Top,SUV/Crossover,2023,Gasoline,0,GCC,178000
toyota,bZ4X,Sedan,2022,Electric,0,GCC,136000
toyota,Hilux,Pick Up Truck,2023,Gasoline,0,GCC,148500
toyota,Hiace,Bus,2023,Diesel,0,GCC,145000
toyota,Land Cruiser,SUV/Crossover,2022,Diesel,0,GCC,285000
toyota,Hilux,Pick Up Truck,2022,Diesel,0,GCC,84000
toyota,Hilux,Pick Up Truck,2022,Diesel,0,GCC,99800
toyota,Granvia,Van,2023,Gasoline,0,GCC,209000
toyota,Camry,Sedan,2023,Gasoline,0,GCC,118000
toyota,Hiace,Bus,2023,Diesel,0,GCC,120000
toyota,Highlander,SUV/Crossover,2023,Hybrid,0,GCC,167000
toyota,Corolla,Sedan,2023,Hybrid,0,Import,72000
toyota,Land Cruiser Hard Top,SUV/Crossover,2023,Diesel,0,GCC,163000
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,GCC,410000
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,GCC,345000
toyota,Hilux,Pick Up Truck,2022,Diesel,0,GCC,105000
toyota,Hiace,Van,2023,Gasoline,0,GCC,114000
toyota,Hilux,Pick Up Truck,2023,Diesel,0,GCC,95000
toyota,Hilux,Pick Up Truck,2023,Gasoline,0,GCC,109000
toyota,RAV 4,SUV/Crossover,2023,Hybrid,0,GCC,159000
toyota,Hilux,Pick Up Truck,2022,Gasoline,0,GCC,123000
toyota,Avalon,Sedan,2022,Gasoline,0,Import,138000
toyota,Raize,SUV/Crossover,2023,Gasoline,0,GCC,70000
toyota,Rush,SUV/Crossover,2023,Gasoline,0,GCC,67000
toyota,Land Cruiser Pickup,Pick Up Truck,2021,Gasoline,0,GCC,130000
toyota,Raize,SUV/Crossover,2023,Gasoline,0,GCC,69000
toyota,Land Cruiser Hard Top,Other,2023,Diesel,0,GCC,165000
toyota,Land Cruiser,Pick Up Truck,2023,Gasoline,0,GCC,137000
toyota,Prado,SUV/Crossover,2023,Gasoline,0,GCC,160000
toyota,Camry,Sedan,2023,Hybrid,0,GCC,103000
toyota,Coaster,Bus,2023,Diesel,0,GCC,188000
toyota,Hilux,Pick Up Truck,2023,Diesel,0,GCC,156000
toyota,Raize,Hatchback,2023,Gasoline,0,GCC,74000
toyota,Land Cruiser,SUV/Crossover,2023,Diesel,10,Import,323840
toyota,Land Cruiser,SUV/Crossover,2023,Diesel,8,Import,323800
toyota,Land Cruiser Pickup,Pick Up Truck,2022,Gasoline,0,GCC,163000
toyota,Prado,SUV/Crossover,2023,Gasoline,0,GCC,190000
toyota,Corolla,Sedan,2022,Gasoline,0,Import,63000
toyota,Camry,Sedan,2023,Hybrid,0,GCC,102000
toyota,Corolla,Sedan,2022,Gasoline,0,Import,64400
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,320000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,395000
toyota,Corolla,Sedan,2022,Gasoline,0,Import,56000
toyota,Hilux,Pick Up Truck,2022,Diesel,28,Import,123200
toyota,Camry,Sedan,2023,Hybrid,0,GCC,128000
toyota,Raize,SUV/Crossover,2023,Gasoline,0,GCC,67000
toyota,Land Cruiser,SUV/Crossover,2020,Diesel,0,GCC,295000
toyota,Hilux,Pick Up Truck,2023,Diesel,0,GCC,139000
toyota,Camry,Sedan,2023,Gasoline,0,GCC,86000
toyota,Camry,Sedan,2022,Hybrid,0,GCC,105000
toyota,Land Cruiser Pickup,Pick Up Truck,2023,Diesel,0,GCC,175000
toyota,Camry,Sedan,2022,Hybrid,0,GCC,111000
toyota,Corolla,Sedan,2022,Gasoline,0,Import,60000
toyota,Land Cruiser Pickup,Pick Up Truck,2023,Diesel,0,GCC,151000
toyota,Fortuner,SUV/Crossover,2023,Gasoline,0,GCC,123000
toyota,Highlander,SUV/Crossover,2023,Hybrid,0,GCC,163000
toyota,Corolla Cross,SUV/Crossover,2023,Hybrid,0,GCC,106000
toyota,RAV 4,SUV/Crossover,2022,Gasoline,0,GCC,115500
toyota,Rush,SUV/Crossover,2023,Gasoline,0,GCC,74800
toyota,Corolla,Sedan,2022,Gasoline,0,Import,55000
toyota,Camry,Sedan,2022,Gasoline,0,GCC,108000
toyota,Camry,Sedan,2023,Gasoline,0,GCC,122000
toyota,Highlander,SUV/Crossover,2023,Hybrid,0,GCC,164000
toyota,RAV 4,SUV/Crossover,2023,Hybrid,0,GCC,131000
toyota,Rush,SUV/Crossover,2023,Gasoline,0,GCC,61000
toyota,Tundra,Pick Up Truck,2022,Gasoline,62,Import,285000
toyota,Tundra,Pick Up Truck,2023,Hybrid,15,Import,275000
toyota,Granvia,Van,2023,Gasoline,0,GCC,222000
toyota,Highlander,SUV/Crossover,2022,Hybrid,0,GCC,159000
toyota,Camry,Sedan,2023,Gasoline,0,GCC,106000
toyota,Hilux,Pick Up Truck,2023,Gasoline,0,GCC,108000
toyota,FJ Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,148000
toyota,Prado,SUV/Crossover,2022,Diesel,0,Import,205000
toyota,Corolla,Sedan,2022,Gasoline,0,Import,64500
toyota,Corolla Cross,SUV/Crossover,2023,Hybrid,0,GCC,111500
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,253000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,399000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,280000
toyota,Hilux,Pick Up Truck,2022,Diesel,0,GCC,144500
toyota,Highlander,SUV/Crossover,2022,Gasoline,0,Import,200000
toyota,Land Cruiser Hard Top,SUV/Crossover,2023,Diesel,0,GCC,169900
toyota,4-Runner,SUV/Crossover,2023,Gasoline,0,Import,241000
toyota,Land Cruiser Pickup,Pick Up Truck,2022,Gasoline,0,GCC,130000
toyota,Prado,SUV/Crossover,2023,Diesel,0,Import,181000
toyota,Land Cruiser,SUV/Crossover,2022,Diesel,0,GCC,379000
toyota,Avalon,Sedan,2022,Hybrid,0,Import,150000
toyota,Granvia,Van,2023,Gasoline,0,GCC,190000
toyota,bZ4X,SUV/Crossover,2022,Electric,0,Import,125000
toyota,FJ Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,188000
toyota,Camry,Sedan,2022,Gasoline,0,GCC,129000
toyota,RAV 4,SUV/Crossover,2023,Gasoline,0,GCC,120000
toyota,Land Cruiser Hard Top,Other,2023,Diesel,0,GCC,155000
toyota,Hilux,Pick Up Truck,2023,Gasoline,0,GCC,114000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,475000
toyota,Land Cruiser,SUV/Crossover,2022,Gasoline,0,GCC,320000
toyota,Hilux,Pick Up Truck,2022,Diesel,0,GCC,100000
toyota,Prado,SUV/Crossover,2022,Diesel,0,GCC,212000
toyota,Land Cruiser,SUV/Crossover,2022,Diesel,0,GCC,380000
toyota,Hilux,Pick Up Truck,2022,Diesel,0,Import,106000
toyota,Hilux,Pick Up Truck,2023,Diesel,0,Import,121000
toyota,RAV 4,SUV/Crossover,2023,Gasoline,0,Import,112000
toyota,Fortuner,SUV/Crossover,2023,Gasoline,0,GCC,119000
toyota,Prado,SUV/Crossover,2023,Gasoline,0,Import,172000
toyota,bZ4X,Other,2022,Electric,0,GCC,120000
toyota,Highlander,SUV/Crossover,2023,Gasoline,0,GCC,165000
toyota,Prado,SUV/Crossover,2023,Gasoline,0,GCC,175000
toyota,Hilux,Pick Up Truck,2023,Diesel,0,Import,107000
toyota,Veloz,SUV/Crossover,2023,Gasoline,0,GCC,83000
toyota,Granvia,Van,2023,Gasoline,0,GCC,223000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,326000
toyota,Fortuner,SUV/Crossover,2023,Gasoline,0,GCC,120000
toyota,Land Cruiser Hard Top,Other,2023,Gasoline,0,GCC,142000
toyota,4-Runner,SUV/Crossover,2023,Gasoline,0,Import,242000
toyota,Hilux,Pick Up Truck,2023,Diesel,0,GCC,153000
toyota,Hilux,Pick Up Truck,2022,Gasoline,0,GCC,175000
toyota,Camry,Sedan,2023,Gasoline,0,GCC,112000
toyota,Rush,SUV/Crossover,2023,Gasoline,0,GCC,63000
toyota,Land Cruiser Pickup,Pick Up Truck,2022,Gasoline,0,GCC,125000
toyota,Highlander,SUV/Crossover,2023,Gasoline,0,Import,202000
toyota,Land Cruiser Hard Top,SUV/Crossover,2023,Gasoline,0,GCC,132500
toyota,Land Cruiser Hard Top,SUV/Crossover,2023,Gasoline,0,GCC,120000
toyota,Hilux,Pick Up Truck,2022,Gasoline,0,GCC,106000
toyota,Land Cruiser Pickup,Pick Up Truck,2023,Diesel,0,GCC,175000
toyota,bZ4X,SUV/Crossover,2023,Electric,0,Import,117000
toyota,Coaster,Bus,2022,Diesel,0,GCC,190000
toyota,C-HR,SUV/Crossover,2021,Electric,0,Import,105000
toyota,Fortuner,SUV/Crossover,2023,Gasoline,0,GCC,125000
toyota,Hilux,Pick Up Truck,2023,Diesel,0,GCC,130500
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,GCC,398000
toyota,Land Cruiser,SUV/Crossover,2023,Gasoline,0,Import,395000
toyota,Avalon,Sedan,2022,Gasoline,0,Import,150000
toyota,Fortuner,SUV/Crossover,2023,Diesel,0,GCC,150000
toyota,Camry,Sedan,2023,Gasoline,0,GCC,100000
toyota,Camry,Sedan,2022,Hybrid,0,GCC,108000
toyota,Camry,Sedan,2022,Hybrid,0,GCC,123000
